インデキシングフラグ,記号,ドット,タイトル
,C10G  67/04,・・,水素の不存在下における精製工程として溶剤抽出を包含するもの［３］
,C10G  67/06,・・,水素の不存在下における精製工程として収着工程を包含するもの［３］
,C10G  67/08,・・,水素の不存在下における精製工程として酸処理を包含するもの［３］
,C10G  67/10,・・,水素の不存在下における精製工程としてアルカリ処理を包含するもの［３］
,C10G  67/12,・・,水素の不存在下における精製工程として酸化を包含するもの［３］
,C10G  67/14,・・,水素の不存在下における少なくとも２つの異なる精製工程を包含するもの［３］
,C10G  67/16,・,並行工程のみによるもの［３］
,C10G  69/00,,少なくとも１つの水素化処理工程と少なくとも１つの他の変換工程とによる炭化水素油の処理（Ｃ１０Ｇ６７／００が優先）［３］
,C10G  69/02,・,連続工程のみによるもの［３］
,C10G  69/04,・・,少なくとも１つの水素の不存在下における接触分解を包含するもの［３］
,C10G  69/06,・・,少なくとも１つの水素の不存在下における熱分解を包含するもの［３］
,C10G  69/08,・・,少なくとも１つのナフサのリホーミング工程を包含するもの［３］
,C10G  69/10,・・・,高沸点留分のナフサへの水素化分解および得られたナフサのリホーミング［３］
,C10G  69/12,・・,少なくとも１つの重合またはアルキル化工程を包含するもの［３］
,C10G  69/14,・,並行工程のみによるもの［３］
,,,＜見出し終了＞
,C10G  70/00,,グループＣ１０Ｇ９／００，Ｃ１０Ｇ１１／００，Ｃ１０Ｇ１５／００，Ｃ１０Ｇ４７／００，Ｃ１０Ｇ５１／００に包含される工程により得られた組成の不明確な通常ガス状の混合物の仕上げ処理加工［５］
,C10G  70/02,・,水素添加によるもの［５］
,C10G  70/04,・,物理的工程によるもの［５］
,C10G  70/06,・・,気体―液体接触によるもの［５］
,C10G  71/00,,潤滑特性を改善するための炭化水素油または脂肪油の，他に分類されない方法による処理［３］
,C10G  71/02,・,ボルトール油化することによる増稠（ボルトール油化による乾性油の化学的改質Ｃ０９Ｆ７／０４）［３］
,C10G  73/00,,鉱ろう，例．モンタンろう，の回収または精製（本質的にろうを基剤とした組成物Ｃ０８Ｌ９１／００）［３］
,C10G  73/02,・,炭化水素油からの石油ろうの回収；炭化水素油の脱ろう［３］
,C10G  73/04,・・,ろ過器を使用するもの［３］
,C10G  73/06,・・,溶媒を使用するもの［３］
,C10G  73/08,・・・,有機化合物［３］
,C10G  73/10,・・・・,炭化水素［３］
,C10G  73/12,・・・・,酸素含有化合物［３］
,C10G  73/14,・・・・,ハロゲン含有化合物［３］
,C10G  73/16,・・・・,窒素含有化合物［３］
,C10G  73/18,・・・・,いおう，セレンまたはテルルを含有するもの［３］
,C10G  73/20,・・・・,りんを含有するもの［３］
,C10G  73/22,・・・・,有機化合物の混合物［３］
,C10G  73/23,・・・,使用済溶剤の回収［６］
,C10G  73/24,・・,付加物の生成によるもの［３］
,C10G  73/26,・・,浮遊選別によるもの［３］
,C10G  73/28,・・,遠心力によるもの［３］
,C10G  73/30,・・,電気的方法によるもの［３］
,C10G  73/32,・・,脱ろうの間に冷却する方法［３］
,C10G  73/34,・・,制御または調整［３］
,C10G  73/36,・,少量の油を含有する他の組成物，濃縮物または残渣からの石油ろうの回収；脱油，発汗［３］
,C10G  73/38,・,石油ろうの化学的改質［３］
,C10G  73/40,・,ろうまたは改質ろうの物理的処理，例．造粒，分散，乳化，照射［３］
,C10G  73/42,・,石油ろうの精製［３］
,C10G  73/44,・・,水素または水素発生化合物の存在下で行なうもの［３］
,C10G  75/00,,炭化水素油の処理または変換用装置における腐食や汚れの防止一般（Ｃ１０Ｇ７／１０，Ｃ１０Ｇ９／１６が優先）［６］
,C10G  75/02,・,腐食防止剤の添加によるもの［６］
,C10G  75/04,・,汚れ止め剤の添加によるもの［６］
,C10G  99/00,,このサブクラスの他のグループに分類されない主題事項［８］
,C10H,,湿式法によるアセチレンの製造［５］
,＜索引＞,,発生器
,,,非自動式の給水器を持つもの　１／００
,,,自動式の給水器をもつもの　３／００，５／００
,,,キップ型またはドベライナー型のもの　７／００，９／００
,,,その他の型のもの　１１／００～１９／００
,,,細部　２１／００
,C10H   1/00,,滴下式，重力式，非自動式の給水器をもつアセチレンガス発生器
,C10H   1/02,・,弁
,C10H   1/04,・・,スクリュー弁
,C10H   1/06,・・,コック
,C10H   1/08,・,給水を調節する他の方法
,C10H   1/10,・,中央のまたは側部のパイプを通して上から給水するもの
,C10H   1/12,・,多孔性材質を通して上から給水するもの
,C10H   3/00,,ガス容器とは無関係の方法で自動的な給水調節装置をもつアチレンガス発生器
,C10H   3/02,・,膜をもつもの
,C10H   3/04,・,浮子をもつもの
,C10H   3/06,・,ピストンをもつもの
,C10H   5/00,,ガス容器による自動的な給水調節装置をもつアセチレンガス発生器
,C10H   5/02,・,水の溢（いつ）流口をもつもの
,C10H   5/04,・,ガス容器に連結した滴下水弁によるもの
,C10H   5/06,・・,ガス容器に連結した滴下水コックによるもの
,C10H   5/08,・,浸液法にしたがったガス容器連結の給水弁またはコックをもつもの
,C10H   7/00,,キップの原理による給水器をもつアセチレンガス発生器
,C10H   7/02,・,下から給水するもの
,C10H   7/04,・,上から給水するもの
,C10H   9/00,,ドベライナーの原理による固定炭化カルシウムかごをもつアセチレンガス発生器
,C10H   9/02,・,多孔性材質を通じ下から給水するもの（毛管給水による）
,C10H   9/04,・,ガス容器により作用するガスコックをもつもの
,C10H   9/06,・,ガス洩（えい）出パイプの深さをガス容器により調節されたもの
,C10H   9/08,・,可動なガス容器をもつもの
,C10H   9/10,・,底部でのみ炭化カルシウムを湿らせることによるもの
,C10H  11/00,,炭化カルシウムを水中に浸すことによるアセチレンガス発生器
,C10H  11/02,・,ガス容器の内部で行なうもの
,C10H  11/04,・,シール水および反応水を別々に分離したもの
,C10H  13/00,,浸液および滴下装置を結合したアセチレンガス発生器
,C10H  15/00,,炭化カルシウム供給器をもちガス圧により調節されるかまたは調節されない方式のアセチレンガス発生器
,C10H  15/02,・,非自動式に炭化カルシウムを供給するもの
,C10H  15/04,・・,充てんホッパの部分で閉鎖する方法
,C10H  15/06,・,弁により自動的に炭化カルシウムを供給するもの
,C10H  15/08,・・,フラップまたはスライド弁によるもの
,C10H  15/10,・・,浮子弁によるもの
,C10H  15/12,・・,ポケットフィールをも含めた計量弁によるもの
,C10H  15/14,・,供給ウォームまたは供給コンベヤをもつもの
,C10H  15/16,・,供給ドラムをもつもの
,C10H  15/18,・,可動供給円盤および固定炭化カルシウム容器をもつもの
,C10H  15/20,・,薬筒または他の包装により炭化カルシウムを供給するもの
,C10H  15/22,・,容器からまたはガス容器を通して粉状の炭化カルシウムを供給するもの
,C10H  15/24,・,ピストンにより炭化カルシウムを供給するもの
,C10H  17/00,,高圧アセチレンガス発生器
,C10H  19/00,,他のアセチレンガス発生器
,C10H  19/02,・,回転式炭化カルシウム容器
,C10H  21/00,,アセチレン発生器の細部；アセチレンの湿式製造法のための付属設備または湿式製造法の特徴
,C10H  21/02,・,発生器において使用する炭化カルシウムの包装，例．薬筒
,C10H  21/04,・・,発生器内に包装を置くことによるもの
,C10H  21/06,・・・,発生器内で包装を開く装置によるもの
,C10H  21/08,・,アセチレン発生器の安全装置
,C10H  21/10,・,炭化カルシウム組成物
,C10H  21/12,・,ガスの漏れない密閉方法，例．発生器内での液体密閉
,C10H  21/14,・,換気方法；冷却装置
,C10H  21/16,・,発生器よりスラッジを除くこと
,C10J,,酸素または水蒸気を関与させた部分的酸化処理による固体炭素質物質からの一酸化炭素および水素を含有するガスの製造（鉱物の地下ガス化Ｅ２１Ｂ４３／２９５）；空気または他のガスの増熱化［５］
,C10J   1/00,,空気または他のガスの増熱化による燃料ガスの製造（内燃機関用Ｆ０２Ｍ）
,C10J   1/02,・,空気の増熱化
,C10J   1/04,・・,空気供給の調節
,C10J   1/06,・・,常温で液体の物質をもつもの
,C10J   1/08,・・・,空気を液体中または液体表面を通過させることによるもの
,C10J   1/10,・・・・,担体に吸収した液体をもつもの
,C10J   1/12,・・・,液体の噴霧化によるもの
,C10J   1/14,・・・,空気供給により液体の供給を調節するもの
,C10J   1/16,・・,固体炭化水素をもつもの（Ｃ１０Ｊ１／２０７，Ｃ１０Ｊ１／２１３が優先）
,C10J   1/18,・・,回転式の増熱器において行なうもの
,C10J   1/20,・,空気以外のガスの増熱化
,C10J   1/207,・,燃料床における固体炭素質物質の熱分解による増熱化（Ｃ１０Ｊ３／６６が優先）［２０１２．０１］
,C10J   1/213,・,気化器中における固体炭素質物質の熱分解による増熱化［２０１２．０１］
,C10J   1/22,・,蒸気の固着を防止する物質の添加
,C10J   1/24,・,増熱化されるべき空気またはガスの湿度調節
