インデキシングフラグ,記号,ドット,タイトル
,G09G   1/18,・・・,小さな局部パターンが単一の文字のみを含み，かつ次の文字のための位置に，例．直角または極座標において，または星形において，進むもの［３］
,G09G   1/20,・,多重ビーム管を用いるもの（Ｇ０９Ｇ１／２６，Ｇ０９Ｇ１／２８優先）［３］
,G09G   1/22,・,多数の文字から一つの完全な文字が選択できる管を用いるもの［３］
,G09G   1/24,・,一つの文字を形成する個々のエレメントの選択ができる管を用いるもの［３］
,G09G   1/26,・,蓄積管を用いるもの［３］
,G09G   1/28,・,カラー管を用いるもの［３］
,G09G   3/00,,陰極線管以外の可視的表示器にのみ関連した，制御装置または回路［３］
,G09G   3/02,・,スクリーン上を光ビームでトレースまたは走査するもの［３］
,G09G   3/04,・,多数の文字からの選択または個々の要素を組み合わせることによって単一の文字を表示するためのもの，例．セグメント型［３］
,G09G   3/06,・・,制御された光源を用いるもの［３］
,G09G   3/08,・・・,白熱フイラメントを用いるもの［３］
,G09G   3/10,・・・,ガス管を用いるもの［３］
,G09G   3/12,・・・,エレクトロルミネッセント要素を用いるもの［３］
,G09G   3/14,・・・・,半導体装置，例．ダイオード［３］
,G09G   3/16,・・,独立の光源からの光を制御するもの［３］
,G09G   3/18,・・・,液晶を用いるもの［３］
,G09G   3/19,・・・,エレクトロクロミック装置を使用するもの［５］
,G09G   3/20,・,マトリックス状に配置された個々の要素の組み合わせによりその集合を構成することによって多数の文字の集合，例．１頁，を表示するためのもの［３］
,G09G   3/22,・・,制御された光源を用いるもの［３］
,G09G   3/24,・・・,白熱フイラメントを用いるもの［３］
,G09G   3/26,・・・・,移動信号を表わすもの［３］
,G09G   3/28,・・・,発光ガス放電パネル，例．プラズマパネル，を用いるもの［３，２０１３．０１］
,G09G   3/2807,・・・・,放電が特別に適合された高周波信号によって生起されるもの［２０１３．０１］
,G09G   3/2813,・・・・,交流［ＡＣ］－直流［ＤＣ］ハイブリッド型パネルを用いるもの［２０１３．０１］
,G09G   3/282,・・・・,ＤＣ型パネルを用いるもの［７］
,G09G   3/285,・・・・・,セルフ・スキャンを用いるもの［７］
,G09G   3/288,・・・・,ＡＣ型パネルを用いるもの［７，２０１３．０１］
,G09G   3/29,・・・・・,セルフシフトパネルを使用するもの［５］
,G09G   3/291,・・・・・,放電セルの状態を制御するためにガス放電を制御するもの，例．特定のパルスの形状を用いるもの［２０１３．０１］
,G09G   3/292,・・・・・・,アドレス工程以外の工程におけるリセット放電，予備放電または消去放電のためのもの［２０１３．０１］
,G09G   3/293,・・・・・・,アドレス放電のためのもの［２０１３．０１］
,G09G   3/294,・・・・・・,発光または維持放電のためのもの［２０１３．０１］
,G09G   3/296,・・・・・,駆動電極に印加される波形を生成するための駆動回路［２０１３．０１］
,G09G   3/297,・・・・・,対向放電型パネルを用いるもの［２０１３．０１］
,G09G   3/298,・・・・・,面放電型パネルを用いるもの［２０１３．０１］
,G09G   3/299,・・・・・・,ＡＬＩＳ（Ａｌｔｅｒｎａｔｅ　Ｌｉｇｈｔｉｎｇ　ｏｆ　Ｓｕｒｆａｃｅ）型パネルを用いるもの［２０１３．０１］
,G09G   3/30,・・・,エレクトロルミネッセントパネルを用いるもの［３］
,G09G   3/32,・・・・,半導体，例．発光ダイオード［ＬＥＤ］［３，２０１６．０１］
,G09G   3/3208,・・・・・,有機的なもの，例．有機発光ダイオード［ＯＬＥＤ］［２０１６．０１］
,G09G   3/3216,・・・・・・,パッシブマトリックスを用いるもの［２０１６．０１］
,G09G   3/3225,・・・・・・,アクティブマトリックスを用いるもの［２０１６．０１］
,G09G   3/3233,・・・・・・・,発光素子を流れる電流を制御する画素回路を備えるもの［２０１６．０１］
,G09G   3/3241,・・・・・・・・,発光素子を流れる電流がデータドライバによるデータ電流を用いて設定されるもの，例．２つのトランジスタを用いたカレントミラー回路を使用するもの［２０１６．０１］
,G09G   3/325,・・・・・・・・・,セッティング期間中に駆動トランジスタにデータ電流を流すもの，例．駆動トランジスタをデータドライバに接続するためのスイッチを用いるもの［２０１６．０１］
,G09G   3/3258,・・・・・・・,発光素子に印加される電圧を制御する画素回路を備えるもの［２０１６．０１］
,G09G   3/3266,・・・・・・,走査電極用ドライバの細部［２０１６．０１］
,G09G   3/3275,・・・・・・,データ電極用ドライバの細部［２０１６．０１］
,G09G   3/3283,・・・・・・・,発光素子を流れる電流，又は，発光素子に印加される電圧を設定するために可変データ電流を供給するデータドライバ［２０１６．０１］
,G09G   3/3291,・・・・・・・,発光素子を流れる電流，又は，発光素子に印加される電圧を設定するために可変データ電圧を供給するデータドライバ［２０１６．０１］
,G09G   3/34,・・,独立の光源よりの光の制御によるもの［３］
,G09G   3/36,・・・,液晶を用いるもの［３］
,G09G   3/38,・・・,エレクトロクロミック装置を使用するもの［５］
,G09G   5/00,,陰極線管表示器および他の可視的表示器に共通の可視的表示器用の制御装置または回路［５］
,G09G   5/02,・,色を表示する方法に特徴があるもの［５］
,G09G   5/04,・・,色表示装置とのインターフェイスのための回路を使用するもの［５］
,G09G   5/06,・・,カラーパレット，例．ルックアップテーブル，を使用するもの［５］
,G09G   5/08,・,カーソル回路［５］
,G09G   5/10,・,輝度回路［５］
,G09G   5/12,・,表示装置と他の装置，例．他の表示装置，ビデオ―ディスクプレーヤー，との間の同期［５］
,G09G   5/14,・,多数のビューポートの表示［５］
,G09G   5/16,・,右から左へ表記する言語の表示［５］
,G09G   5/18,・,ラスター走査ディスプレイ用のタイミング回路（特にテレビジョンに適合されたものＨ０４Ｎ）［５］
,G09G   5/20,・,関数発生回路，例．円発生器［５］
,G09G   5/22,・,文字コードメモリを用いる，個々の文字またはしるしの表示に特徴があるもの（Ｇ０９Ｇ５／４２が優先）［５，７］
,G09G   5/24,・・,個別文字パターンの発生［５］
,G09G   5/26,・・・,文字の寸法を変更するためのもの，例．２倍幅，２倍高［５］
,G09G   5/28,・・・,文字の形の向上のためのもの，例．スムージング［５］
,G09G   5/30,・・,表示属性の制御［５］
,G09G   5/32,・・,表示位置を制御するための手段を有するもの［５］
,G09G   5/34,・,ローリングまたはスクローリングのためのもの［５］
,G09G   5/36,・,ビット・マップ・メモリを用いる，個々のグラフィックパターンの表示に特徴があるもの（Ｇ０９Ｇ５／４２が優先）［５，７］
,G09G   5/37,・・,グラフィックパターン上の操作の細部（Ｇ０９Ｇ５／３８が優先）［７］
,G09G   5/373,・・・,グラフィックパターンのサイズ変更をするためのもの［７］
,G09G   5/377,・・・,２つ以上のグラフィックパターンを合成または重畳するためのもの（Ｇ０９Ｇ５／０２，Ｇ０９Ｇ５／３９７が優先）［７］
,G09G   5/38,・・,表示位置を制御するための手段を有するもの［５］
,G09G   5/39,・・,ビット・マップ・メモリの制御［７］
,G09G   5/391,・・・,解像度変更回路，例．可変画面フォーマット［７］
,G09G   5/393,・・・,ビット・マップ・メモリの内容を更新するための制御［７］
,G09G   5/395,・・・,ビット・マップ・メモリの内容を画面に送るのに特に適した制御（Ｇ０９Ｇ５／３９９が優先）［７］
,G09G   5/397,・・・・,２つ以上のビット・マップ・メモリの内容を，同時に画面に送るのに特に適した制御，例．合成または重畳するためのもの（Ｇ０９Ｇ５／０２が優先）［７］
